model_a,model_b,bootstrap,align_mode,n_tokens,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos,gcorr_E_euc,gcorr_E_euc2,gcorr_U_cos,gcorr_U_euc,gcorr_U_euc2
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,24,id,20000,5000000,1024,896,151936,151936,True,True,0.7858040358930718,0.8756232875421892,0.8565858545521465,0.7860157174150085,0.8757031794803166,0.8566004683826037
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,25,id,20000,5000000,1024,896,151936,151936,True,True,0.7846889069684163,0.8776441951105425,0.8584971520029805,0.7844471391971571,0.8776933631971433,0.858644158061425
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,26,id,20000,5000000,1024,896,151936,151936,True,True,0.7802573586772699,0.8730972848254619,0.8539686390337925,0.7807581741097698,0.8732799908449044,0.8541394716453666
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,27,id,20000,5000000,1024,896,151936,151936,True,True,0.7833541510250497,0.8788431653172417,0.8603554467051682,0.7836908334128346,0.8789957684535471,0.8604593866386467
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,28,id,20000,5000000,1024,896,151936,151936,True,True,0.7798953944655841,0.8721972439000488,0.8526527961407089,0.7794306384708956,0.8719048506753748,0.8524999949024823
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,29,id,20000,5000000,1024,896,151936,151936,True,True,0.7844352568466099,0.8758252301375157,0.8561865351400513,0.7843330159939831,0.8754919556211087,0.8560003625986911
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,30,id,20000,5000000,1024,896,151936,151936,True,True,0.781461762755176,0.875550614433558,0.8563140153999224,0.7810906791228043,0.8754174825821265,0.856340385853382
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,31,id,20000,5000000,1024,896,151936,151936,True,True,0.7788832209924519,0.8701544802990633,0.8501896403093502,0.7786308153084329,0.8700503287426031,0.8502749604827702
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,32,id,20000,5000000,1024,896,151936,151936,True,True,0.7766746843262767,0.8690095294632189,0.849357148909568,0.7768716341862961,0.8689828194702347,0.8493820631245882
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,33,id,20000,5000000,1024,896,151936,151936,True,True,0.7817538203974066,0.8728998372460878,0.8529547152957053,0.7817856447142192,0.8728413847776287,0.8528932745648073
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,34,id,20000,5000000,1024,896,151936,151936,True,True,0.786874699881192,0.8798377839821261,0.8605951798157055,0.786726741193406,0.8797614424507593,0.8606825353702309
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,35,id,20000,5000000,1024,896,151936,151936,True,True,0.7820869255586873,0.8785319965989683,0.8600196905121872,0.7820981951761194,0.8785960756675268,0.8601253883994768
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,36,id,20000,5000000,1024,896,151936,151936,True,True,0.7836371873049953,0.8756521581268465,0.857022814942888,0.7836382183512836,0.8757290931150563,0.8570628113701373
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,37,id,20000,5000000,1024,896,151936,151936,True,True,0.786056148698854,0.8772758338536376,0.8580404954212344,0.7864322137811828,0.8773326354238984,0.8579329953174234
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,38,id,20000,5000000,1024,896,151936,151936,True,True,0.7823195856817196,0.8757667747123186,0.8567127066932966,0.7822734384376838,0.8754095095094055,0.8561954304280629
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,39,id,20000,5000000,1024,896,151936,151936,True,True,0.786224369377523,0.8727880530560053,0.8528640965963229,0.7863870756197457,0.8730132380356193,0.8529808747823654
