model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,121,3584,1.0,31413248,25693696,0.8179254816311895,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916934850078484,0.9911235605544993,0.3156192817155134,0.26866272928414836,0.8512240691502182,1.0,0.3156192817155134,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44527514845593263,0.40721451074275494,0.40721451074275494,0.9145233282271436,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,122,3584,1.0,31672832,25693696,0.811221933043436,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9916989241031808,0.9911235605544993,0.316067413329554,0.26866272928414836,0.8500171734060473,1.0,0.316067413329554,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44563838157520286,0.40721451074275494,0.40721451074275494,0.913777914064245,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,123,3584,1.0,31932416,25693696,0.8046273730118009,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9917043443227392,0.9911235605544993,0.3165139897527801,0.26866272928414836,0.8488178658200638,1.0,0.3165139897527801,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4460003541344213,0.40721451074275494,0.40721451074275494,0.9130362946304375,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,124,3584,1.0,32192000,25693696,0.7981391650099403,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9917097333562362,0.9911235605544993,0.3169579967303127,0.26866272928414836,0.8476288090397766,1.0,0.3169579967303127,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4463602440292064,0.40721451074275494,0.40721451074275494,0.9123001346780113,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,125,3584,1.0,32451584,25693696,0.7917547568710359,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.99171507971407,0.9911235605544993,0.3173984876242648,0.26866272928414836,0.846452455697238,1.0,0.3173984876242648,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44671728396213517,0.40721451074275494,0.40721451074275494,0.9115709764596246,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,126,3584,1.0,32711168,25693696,0.785471677440561,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9917204149926452,0.9911235605544993,0.3178380656888258,0.26866272928414836,0.8452817905932585,1.0,0.3178380656888258,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.4470735840011206,0.40721451074275494,0.40721451074275494,0.9108444902925291,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,127,3584,1.0,32970752,25693696,0.7792875333871669,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9917257301644175,0.9911235605544993,0.3182759871370844,0.26866272928414836,0.8441187527239774,1.0,0.3182759871370844,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44742854126961606,0.40721451074275494,0.40721451074275494,0.9101218925088006,0,0
Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,128,3584,1.0,33230336,25693696,0.7732000061630433,0.9878627279082711,0.9911235605544993,0.9911235620291692,0.9917310055329271,0.9911235605544993,0.3187106291612342,0.26866272928414836,0.8429675847059156,1.0,0.3187106291612342,0.26866272928414836,0.01213727209172885,0.1894499118347798,0.8105500881652202,0.44778084040061095,0.40721451074275494,0.40721451074275494,0.9094058387545948,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,1,15,0.0029296875,162304,158720,0.9779179810725552,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998712082865113,0.999870130270444,0.011465038984852509,0.003190775507972779,0.27830481101620314,0.06497930318434615,0.011465038984852509,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.011551231075604485,0.0032776890462168835,0.0491873996957322,0.2837523571958636,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,2,30,0.005859375,319488,312320,0.9775641025641025,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998721190085007,0.9998703951108385,0.018455244347401138,0.005223545955553629,0.28303856926658394,0.10637613818182161,0.018455244347401138,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.01854082694993191,0.005310282252990068,0.0491873996957322,0.28641021607774453,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,3,46,0.008984375,476672,476160,0.9989258861439313,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998727732046094,0.9998706394520478,0.023476496937421272,0.007098975835931153,0.30238650403653133,0.144568773951255,0.023476496937421272,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.0235616417281639,0.007185548611358939,0.0491873996957322,0.304968078806234,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,4,61,0.0119140625,633856,629760,0.9935379644588045,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998733392780147,0.9998708435506661,0.027821367709210322,0.008665525532696818,0.3114701485300479,0.1764711461003238,0.027821367709210322,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.027906133663077537,0.00875196171791894,0.0491873996957322,0.3136214361898014,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,5,76,0.01484375,791040,783360,0.9902912621359223,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998738869497139,0.9998710286959434,0.03202499701956789,0.010086599718607796,0.3149602078790106,0.20541094777017704,0.03202499701956789,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.03210939645164954,0.01017291199788827,0.0491873996957322,0.31682040530430655,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,6,92,0.01796875,948224,947200,0.9989200863930886,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.999874416032423,0.9998712089507799,0.03608594737960902,0.011470137548173389,0.31785607365416674,0.2335863314252536,0.03608594737960902,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.03616999273033212,0.01155632919437272,0.0491873996957322,0.3195004566501224,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,7,107,0.0208984375,1105408,1100800,0.9958314034275128,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998749255644006,0.9998713651446529,0.0399968369856353,0.01266899654300665,0.3167499606920584,0.258000779231406,0.0399968369856353,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.04008054133905923,0.012755083658595172,0.0491873996957322,0.31823631199724106,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,8,122,0.023828125,1262592,1254400,0.9935117599351176,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998754093900997,0.9998715113826455,0.043710419215018226,0.013791439629377107,0.31551835642515597,0.28085903717973093,0.043710419215018226,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.04379379977471795,0.013877428877191417,0.0491873996957322,0.3168811326849702,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,9,138,0.026953125,1419776,1418240,0.998918139199423,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998758732017463,0.999871657851045,0.04727038449298416,0.014915651192702424,0.31553902835116976,0.30375330969565456,0.04727038449298416,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.04735345465309013,0.015001542418545927,0.0491873996957322,0.31679932390248483,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,10,153,0.0298828125,1576960,1571840,0.9967532467532467,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.999876335639978,0.999871787612319,0.050819808185793736,0.015911627971133654,0.3130989379763464,0.324036114577584,0.050819808185793736,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.05090256886544518,0.015997432356021336,0.0491873996957322,0.3142755407552932,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,11,168,0.0328125,1734144,1725440,0.9949808089754946,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998767792736051,0.9998719108746921,0.05422489798793738,0.016857722730647264,0.3108852825209068,0.3433030852766961,0.05422489798793738,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.05430736177185846,0.01694344462387953,0.0491873996957322,0.3119916724192531,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,12,184,0.0359375,1891328,1889280,0.9989171629669734,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998772118742814,0.9998720359926047,0.05754530487726778,0.01781805959891266,0.3096353323162488,0.36286009277101805,0.05754530487726778,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.057627479149109644,0.01790369775869516,0.0491873996957322,0.3106798704897327,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,13,199,0.0388671875,2048512,2042880,0.9972506873281679,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998776245301028,0.9998721480134325,0.06071262593557242,0.01867787038704236,0.30764392248266637,0.38036991310887935,0.06071262593557242,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.060794524043156196,0.01876343357841969,0.0491873996957322,0.3086369023154141,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,14,214,0.041796875,2205696,2196480,0.9958217270194986,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998780305103948,0.9998722553777364,0.06382870927091734,0.019501940236670942,0.30553555695284484,0.3971518786436828,0.06382870927091734,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.06391033568174964,0.019587431575957992,0.0491873996957322,0.30648300258500155,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,15,230,0.044921875,2362880,2360320,0.9989165763813651,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998784317010333,0.9998723651611863,0.06690802983831279,0.020344578132150883,0.30406781041550257,0.4143119775438394,0.06690802983831279,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.0669893877578036,0.020429996000367285,0.0491873996957322,0.30497361872048745,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,16,245,0.0478515625,2520064,2513920,0.9975619666802112,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.999878832123482,0.9998724639390135,0.0699814541996259,0.021102742868885124,0.30154764730507605,0.4297518028053898,0.0699814541996259,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.07006254414187572,0.02118809463139321,0.0491873996957322,0.3024168604052916,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,17,260,0.05078125,2677248,2667520,0.9963664180531651,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998792224792346,0.9998725590498876,0.07297761209011053,0.02183276207358268,0.2991706832860501,0.44461845171688774,0.07297761209011053,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.07305844079211798,0.021918050184440572,0.0491873996957322,0.3000070894861642,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,18,276,0.05390625,2834432,2831360,0.9989161849710982,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998796064337396,0.9998726566967409,0.07592463749570794,0.02258224607087911,0.29742975160277446,0.4598814960051654,0.07592463749570794,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.07600520924142024,0.022667468832917526,0.0491873996957322,0.2982357269870462,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,19,291,0.0568359375,2991616,2984960,0.9977751155228478,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998799863296753,0.9998727447946236,0.07884051153575015,0.023258437378535075,0.29500617037458665,0.4736519539646827,0.07884051153575015,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.07892082904130931,0.023343601182271707,0.0491873996957322,0.2957850476970158,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,20,307,0.0599609375,3148800,3148800,1.0,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998803591384081,0.9998728353116525,0.0817019880713747,0.023953196732042402,0.29317764839598437,0.4878005452895532,0.0817019880713747,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.08178205607979418,0.024038299958496885,0.0491873996957322,0.2939312253906026,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,21,322,0.062890625,3305984,3302400,0.998915905219142,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998807302272381,0.9998729171928139,0.08455026357118824,0.024581671875854413,0.2907344204214992,0.5005992761346235,0.08455026357118824,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.08463008323348942,0.024666720304462823,0.0491873996957322,0.29146515473001244,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,22,337,0.0658203125,3463168,3456000,0.9979302188054405,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998810966908835,0.9998729963301537,0.0873630386761561,0.02518908694154461,0.2883265889470422,0.5129691240332303,0.0873630386761561,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.08744261308768045,0.025274082408571964,0.0491873996957322,0.28903622062653983,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,23,353,0.0689453125,3620352,3619840,0.9998585772875124,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998814589876508,0.999873077916976,0.09014383109669556,0.02581530289934465,0.28637902988228964,0.5257218471499427,0.09014383109669556,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.09022316304606923,0.025900243765508306,0.0491873996957322,0.287068673842473,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,24,368,0.071875,3777536,3773440,0.9989156953103823,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998818189317114,0.9998731517900594,0.09290656542393322,0.026382312403967274,0.28396607154278736,0.5372688464349811,0.09290656542393322,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.09298565648567292,0.026467203831581354,0.0491873996957322,0.2846374896074362,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,25,383,0.0748046875,3934720,3927040,0.9980481457384516,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998821755853924,0.9998732231374431,0.09564404459169805,0.026929936014310013,0.28156416982649796,0.5484210570867342,0.09564404459169805,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.09572289696784526,0.027014779693664514,0.0491873996957322,0.282218576217341,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,26,399,0.0779296875,4091904,4090880,0.9997497497497497,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.999882528812305,0.9998732966675489,0.09835522175400153,0.027494313009167416,0.2795409589735262,0.5599144460034646,0.09835522175400153,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.09843383773787409,0.02757910747950547,0.0491873996957322,0.280179134668585,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,27,414,0.080859375,4249088,4244480,0.9989155319918063,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998828782654601,0.9998733630868846,0.10103743361149058,0.028004111610778225,0.27716570591509393,0.5702963603105827,0.10103743361149058,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.101115815728624,0.02808886163088531,0.0491873996957322,0.27778900292186315,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,28,429,0.0837890625,4406272,4398080,0.99814083197769,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998832211920105,0.9998734272793723,0.10366955080947059,0.028496818142407506,0.27488127342984703,0.5803301991123565,0.10366955080947059,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.10374770342770581,0.028581525202571074,0.0491873996957322,0.27549067842728153,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,29,445,0.0869140625,4563456,4561920,0.9996634129922585,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998835609776071,0.9998734934926207,0.10627755976012694,0.029005034928940094,0.272917772993713,0.590679900171851,0.10627755976012694,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.10635548498150417,0.029089697676793917,0.0491873996957322,0.2735138454011355,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,30,460,0.08984375,4720640,4715520,0.9989154013015185,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.999883900456329,0.9998735534695916,0.10888321330730916,0.029465385452387718,0.2706145838038907,0.6000548173853721,0.10888321330730916,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.10896091133720012,0.02955000806147492,0.0491873996957322,0.2711982462226921,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,31,475,0.0927734375,4877824,4869120,0.9982155977747454,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998842383104196,0.9998736115245839,0.11147639707139292,0.029910983914534017,0.2683167441748059,0.6091293127542672,0.11147639707139292,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.11155386899705982,0.029995567671112607,0.0491873996957322,0.26888863596387846,0,0
Qwen2.5-32B,Qwen2.5-32B-Instruct,5120,152064,32,491,0.0958984375,5035008,5032960,0.9995932479153956,0.9998697145588493,0.9998761121589204,0.9998761118536126,0.9998845700841776,0.9998736713761975,0.11402291151762126,0.030370372263359847,0.266353243038057,0.6184846355349273,0.11402291151762126,0.049104489454442984,0.00013028544115068803,8.719174753664179e-05,0.9999128082524633,0.11410016140824346,0.030454915965065506,0.0491873996957322,0.26691387276920375,0,0
