model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,60,1024,1.0,14961664,2098176,0.1402368078844706,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982250087662751,0.997860103859318,0.2695287417877388,0.11935755139071841,0.4428379348304001,1.0,0.2695287417877388,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,61,1024,1.0,15211008,2098176,0.137937998586287,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982302995734814,0.997860103859318,0.2717060948493147,0.11935755139071841,0.4392891939244603,1.0,0.2717060948493147,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,62,1024,1.0,15460352,2098176,0.13571333951516756,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982355549856938,0.997860103859318,0.2738688816272243,0.11935755139071841,0.4358200562310746,1.0,0.2738688816272243,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,63,1024,1.0,15709696,2098176,0.13355929993807647,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982407968066127,0.997860103859318,0.27602607511032035,0.11935755139071841,0.4324140440102057,1.0,0.27602607511032035,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,64,1024,1.0,15959040,2098176,0.1314725697786333,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982460221546918,0.997860103859318,0.2781764894410452,0.11935755139071841,0.4290713123547927,1.0,0.2781764894410452,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,65,1024,1.0,16208384,2098176,0.12945004264459678,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982512149893231,0.997860103859318,0.2803135233456615,0.11935755139071841,0.42580018960960253,1.0,0.2803135233456615,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,66,1024,1.0,16457728,2098176,0.12748880039820806,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982563834268623,0.997860103859318,0.28244051698962314,0.11935755139071841,0.4225935877149793,1.0,0.28244051698962314,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,67,1024,1.0,16707072,2098176,0.12558609910820998,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982615288120309,0.997860103859318,0.2845580237731236,0.11935755139071841,0.4194489046841338,1.0,0.2845580237731236,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,68,1024,1.0,16956416,2098176,0.12373935624131892,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982665915928715,0.997860103859318,0.2866415359733052,0.11935755139071841,0.4164000551610012,1.0,0.2866415359733052,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,69,1024,1.0,17205760,2098176,0.12194613896741556,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982716365081249,0.997860103859318,0.2887176958566295,0.11935755139071841,0.4134057354419613,1.0,0.2887176958566295,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,70,1024,1.0,17455104,2098176,0.12020415346708906,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982766721063785,0.997860103859318,0.2907900214671841,0.11935755139071841,0.4104595845087759,1.0,0.2907900214671841,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,71,1024,1.0,17704448,2098176,0.11851123514271668,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998281653147355,0.997860103859318,0.29283989484131406,0.11935755139071841,0.40758637567260647,1.0,0.29283989484131406,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,72,1024,1.0,17953792,2098176,0.1168653396452404,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982865732916525,0.997860103859318,0.2948647070923927,0.11935755139071841,0.40478751278062924,1.0,0.2948647070923927,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,73,1024,1.0,18203136,2098176,0.11526453463842713,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982914845992079,0.997860103859318,0.29688588271362787,0.11935755139071841,0.40203175139132197,1.0,0.29688588271362787,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,74,1024,1.0,18452480,2098176,0.1137069922308546,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998296347112579,0.997860103859318,0.2988869778135538,0.11935755139071841,0.3993400858874951,1.0,0.2988869778135538,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,75,1024,1.0,18701824,2098176,0.11219098201330523,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983011831157239,0.997860103859318,0.3008771630239494,0.11935755139071841,0.3966986068039259,1.0,0.3008771630239494,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,76,1024,1.0,18951168,2098176,0.1107148646458097,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983059974112197,0.997860103859318,0.30285841477407754,0.11935755139071841,0.39410346739005164,1.0,0.30285841477407754,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,77,1024,1.0,19200512,2098176,0.10927708594437481,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983107861570049,0.997860103859318,0.30482915192052795,0.11935755139071841,0.39155556690928345,1.0,0.30482915192052795,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,78,1024,1.0,19449856,2098176,0.10787617142255448,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983155448386567,0.997860103859318,0.30678751661979364,0.11935755139071841,0.3890560890671442,1.0,0.30678751661979364,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,79,1024,1.0,19699200,2098176,0.10651072124756335,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983202920901747,0.997860103859318,0.30874117741741414,0.11935755139071841,0.3865942093929004,1.0,0.30874117741741414,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,80,1024,1.0,19948544,2098176,0.10517940557466249,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983249877620136,0.997860103859318,0.31067361136475286,0.11935755139071841,0.38418953855267796,1.0,0.31067361136475286,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,81,1024,1.0,20197888,2098176,0.1038809602271287,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983296619183065,0.997860103859318,0.3125971909089946,0.11935755139071841,0.38182541258173547,1.0,0.3125971909089946,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,82,1024,1.0,20447232,2098176,0.1026141826923077,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998334319553734,0.997860103859318,0.31451397153657257,0.11935755139071841,0.3794984076783348,1.0,0.31451397153657257,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,83,1024,1.0,20696576,2098176,0.10137792840709497,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983389410737807,0.997860103859318,0.31641588941609483,0.11935755139071841,0.37721731235108813,1.0,0.31641588941609483,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,84,1024,1.0,20945920,2098176,0.10017110730872647,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983435346428281,0.997860103859318,0.318306304477308,0.11935755139071841,0.37497702593957694,1.0,0.318306304477308,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,85,1024,1.0,21195264,2098176,0.09899268062903109,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983481198553912,0.997860103859318,0.320193280551604,0.11935755139071841,0.3727671960670084,1.0,0.320193280551604,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,86,1024,1.0,21444608,2098176,0.0978416579123293,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983526755801302,0.997860103859318,0.3220681213502269,0.11935755139071841,0.37059722300464903,1.0,0.3220681213502269,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,87,1024,1.0,21693952,2098176,0.09671709423898421,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983572101735295,0.997860103859318,0.3239342658600938,0.11935755139071841,0.3684622590753291,1.0,0.3239342658600938,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,88,1024,1.0,21943296,2098176,0.09561808763824724,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983617003430897,0.997860103859318,0.32578212839928045,0.11935755139071841,0.36637231138852744,1.0,0.32578212839928045,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,89,1024,1.0,22192640,2098176,0.09454377667551044,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983661818680108,0.997860103859318,0.3276264333657942,0.11935755139071841,0.36430989454827034,1.0,0.3276264333657942,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,90,1024,1.0,22441984,2098176,0.09349333820040154,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983706228111546,0.997860103859318,0.32945403750503793,0.11935755139071841,0.36228893199978834,1.0,0.32945403750503793,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,91,1024,1.0,22691328,2098176,0.09246598524334936,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983750555418913,0.997860103859318,0.33127826195024235,0.11935755139071841,0.36029394349045996,1.0,0.33127826195024235,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,92,1024,1.0,22940672,2098176,0.09146096504932374,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983794698307317,0.997860103859318,0.33309489690707794,0.11935755139071841,0.35832897020939675,1.0,0.33309489690707794,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,93,1024,1.0,23190016,2098176,0.09047755723842536,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998383867646732,0.997860103859318,0.33490475271154235,0.11935755139071841,0.35639252779885916,1.0,0.33490475271154235,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,94,1024,1.0,23439360,2098176,0.08951507208387942,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983882290591973,0.997860103859318,0.3366996271821953,0.11935755139071841,0.3544926746418151,1.0,0.3366996271821953,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,95,1024,1.0,23688704,2098176,0.08857284889878315,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998392576256034,0.997860103859318,0.3384886514222306,0.11935755139071841,0.3526190638569795,1.0,0.3384886514222306,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,96,1024,1.0,23938048,2098176,0.08765025452367711,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983968817665005,0.997860103859318,0.3402605202562654,0.11935755139071841,0.3507828392809865,1.0,0.3402605202562654,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,97,1024,1.0,24187392,2098176,0.08674668190766495,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.99840117315739,0.997860103859318,0.3420265783882678,0.11935755139071841,0.3489715680961612,1.0,0.3420265783882678,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,98,1024,1.0,24436736,2098176,0.0858615487763996,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984054502365994,0.997860103859318,0.34378674676106724,0.11935755139071841,0.3471848537362967,1.0,0.34378674676106724,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,99,1024,1.0,24686080,2098176,0.08499429638079437,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984096964832633,0.997860103859318,0.345534226458,0.11935755139071841,0.3454290262768699,1.0,0.345534226458,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,100,1024,1.0,24935424,2098176,0.08414438832080819,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984139276498346,0.997860103859318,0.3472755001670478,0.11935755139071841,0.3436970109705539,1.0,0.3472755001670478,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,101,1024,1.0,25184768,2098176,0.08331130943910224,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984181284641179,0.997860103859318,0.34900428284315516,0.11935755139071841,0.3419945177130061,1.0,0.34900428284315516,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,102,1024,1.0,25434112,2098176,0.08249456477977293,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998422302383969,0.997860103859318,0.35072199751539124,0.11935755139071841,0.3403195472091267,1.0,0.35072199751539124,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,103,1024,1.0,25683456,2098176,0.08169367860773877,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984264690999543,0.997860103859318,0.3524367475437332,0.11935755139071841,0.3386637523543357,1.0,0.3524367475437332,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,104,1024,1.0,25932800,2098176,0.08090819348469891,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984305990281981,0.997860103859318,0.35413635812392275,0.11935755139071841,0.3370383996238864,1.0,0.35413635812392275,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,105,1024,1.0,26182144,2098176,0.08013766939789194,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984347164697411,0.997860103859318,0.3558308299880292,0.11935755139071841,0.3354334176010938,1.0,0.3558308299880292,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,106,1024,1.0,26431488,2098176,0.07938168293816829,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984388201759133,0.997860103859318,0.3575196492644442,0.11935755139071841,0.3338489272863266,1.0,0.3575196492644442,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,107,1024,1.0,26680832,2098176,0.07863982652415037,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984429121637972,0.997860103859318,0.35920364605345817,0.11935755139071841,0.3322837969549873,1.0,0.35920364605345817,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,108,1024,1.0,26930176,2098176,0.07791170766949314,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984469815795682,0.997860103859318,0.3608783536249373,0.11935755139071841,0.3307417865100529,1.0,0.3608783536249373,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,109,1024,1.0,27179520,2098176,0.07719694829047753,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998451025349577,0.997860103859318,0.3625425070641535,0.11935755139071841,0.3292236056876982,1.0,0.3625425070641535,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,110,1024,1.0,27428864,2098176,0.07649518405137012,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998455057881555,0.997860103859318,0.36420203565889486,0.11935755139071841,0.3277234603447043,1.0,0.36420203565889486,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,111,1024,1.0,27678208,2098176,0.07580606374516732,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984590817688941,0.997860103859318,0.36585800668096335,0.11935755139071841,0.32624009646125074,1.0,0.36585800668096335,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,112,1024,1.0,27927552,2098176,0.07512924870751292,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984630908642953,0.997860103859318,0.36750789030090264,0.11935755139071841,0.3247754797672306,1.0,0.36750789030090264,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,113,1024,1.0,28176896,2098176,0.07446441226173386,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984670884335113,0.997860103859318,0.36915303049061143,0.11935755139071841,0.3233281092995226,1.0,0.36915303049061143,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,114,1024,1.0,28426240,2098176,0.07381123919308358,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984710596846041,0.997860103859318,0.3707873398479604,0.11935755139071841,0.3219029847126399,1.0,0.3707873398479604,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,115,1024,1.0,28675584,2098176,0.07316942525041513,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984750157595531,0.997860103859318,0.3724154036888392,0.11935755139071841,0.3204957426799782,1.0,0.3724154036888392,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,116,1024,1.0,28924928,2098176,0.07253867667362905,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984789500308014,0.997860103859318,0.3740344945408652,0.11935755139071841,0.3191084061303816,1.0,0.3740344945408652,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,117,1024,1.0,29174272,2098176,0.07191870974535372,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984828556786897,0.997860103859318,0.37564180587448537,0.11935755139071841,0.3177429921913425,1.0,0.37564180587448537,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,118,1024,1.0,29423616,2098176,0.07130925036542075,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984867476872586,0.997860103859318,0.3772435041489994,0.11935755139071841,0.31639392084422985,1.0,0.3772435041489994,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,119,1024,1.0,29672960,2098176,0.07071003364679493,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984906128013952,0.997860103859318,0.3788341344196421,0.11935755139071841,0.31506546149430054,1.0,0.3788341344196421,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,120,1024,1.0,29922304,2098176,0.07012080353170665,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984944526539757,0.997860103859318,0.3804143686723629,0.11935755139071841,0.3137566853935445,1.0,0.3804143686723629,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,121,1024,1.0,30171648,2098176,0.06954131242681871,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984982802119585,0.997860103859318,0.3819895432661711,0.11935755139071841,0.31246287626137925,1.0,0.3819895432661711,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,122,1024,1.0,30420992,2098176,0.06897132085633499,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985020986450447,0.997860103859318,0.3835609626443801,0.11935755139071841,0.31118274020336417,1.0,0.3835609626443801,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,123,1024,1.0,30670336,2098176,0.06841059713203011,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985058937376056,0.997860103859318,0.3851227765763723,0.11935755139071841,0.3099207802035802,1.0,0.3851227765763723,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,124,1024,1.0,30919680,2098176,0.0678589170392449,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985096822026099,0.997860103859318,0.3866818630359819,0.11935755139071841,0.30867119148955746,1.0,0.3866818630359819,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,125,1024,1.0,31169024,2098176,0.06731606353795358,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985134685544803,0.997860103859318,0.38824007986671594,0.11935755139071841,0.30743232752191435,1.0,0.38824007986671594,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,126,1024,1.0,31418368,2098176,0.06678182647806531,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985172371368151,0.997860103859318,0.3897909839091779,0.11935755139071841,0.30620911287811875,1.0,0.3897909839091779,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,127,1024,1.0,31667712,2098176,0.06625600232817577,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985209962100469,0.997860103859318,0.39133797462169956,0.11935755139071841,0.3049986434516086,1.0,0.39133797462169956,0.11935755139071841,0.0024299261795311103
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,128,1024,1.0,31917056,2098176,0.06573839391703296,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985247285809494,0.997860103859318,0.39287397638752053,0.11935755139071841,0.30380620393392327,1.0,0.39287397638752053,0.11935755139071841,0.0024299261795311103
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,1,49,0.019140625,253440,253440,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9968543743630769,0.9969839422286608,0.019837492091447625,0.06021024420294635,3.035174200719873,0.5016715876749689,0.019837492091447625,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,2,98,0.03828125,504320,504320,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9968854537196801,0.9970228231530374,0.029521676933657752,0.07232536174884678,2.449906958584335,0.6026147134599217,0.029521676933657752,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,3,147,0.057421875,755200,755200,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.996905261251918,0.9970464399437938,0.03569361304899327,0.07968424533146261,2.232451089277164,0.6639289110566405,0.03569361304899327,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,4,196,0.0765625,1006080,1006080,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969226392016549,0.9970633013638169,0.04110850241042607,0.08493818640532431,2.0661951038085498,0.7077047335095572,0.04110850241042607,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,5,245,0.095703125,1256960,1256960,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969375871464263,0.9970762019430316,0.04576621337998634,0.0889579476661885,1.9437471684098295,0.741197373184209,0.04576621337998634,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,6,294,0.11484375,1507840,1507840,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969521239818097,0.997086559595636,0.0502958245514754,0.09218534466904493,1.8328627772012682,0.7680880360591685,0.0502958245514754,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,7,343,0.133984375,1758720,1758720,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969653358863803,0.9970952209196937,0.05441259336406958,0.0948841734841008,1.7437906855356011,0.7905746702596287,0.05441259336406958,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,8,392,0.153125,2009600,2009600,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969774893218349,0.9971026069164427,0.05819954805923765,0.09718561616433104,1.6698689148824992,0.8097502842870758,0.05819954805923765,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,9,441,0.172265625,2260480,2260480,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969890580459423,0.9971090396892331,0.06180430938277435,0.0991900386350378,1.6049048945878737,0.8264511267527113,0.06180430938277435,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,10,490,0.19140625,2511360,2511360,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969999918781738,0.997114717384176,0.0652112413124077,0.1009591823147611,1.5481867893159038,0.8411916269845389,0.0652112413124077,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,11,539,0.210546875,2762240,2762240,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9970106366417107,0.9971197853702434,0.06852810076384441,0.10253834350785676,1.4962962983786094,0.8543491936647988,0.06852810076384441,0.12001924303107303,0.0032092898999321936
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,12,588,0.2296875,3013120,3013120,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9970203404430611,0.9971243549719585,0.07155176071756537,0.10396221042472034,1.4529650896375281,0.8662128488662812,0.07155176071756537,0.12001924303107303,0.0032092898999321936
