model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw,matrix_kind,raw_delta_over_Yc_energy
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,2048,248320,4,244,0.119140625,1003520,1001472,0.9979591836734694,0.9986870899262132,0.998713360923914,0.9987133610282297,0.9987106942276877,0.998697450710257,0.017978612507954073,0.007891465112891308,0.4389362699374035,0.394381064688487,0.017978612507954073,0.020009746459619213,0.001312910073786729,0.0001918931117609596,0.9998081068882391,0.018167055647815736,0.008081843906855402,0.02019779983886649,0.4448626163495623,0,0,embed,0.0013131620605407724
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,2048,248320,8,489,0.23876953125,2004992,2004992,1.0,0.9986870899262132,0.998713360923914,0.9987133610282297,0.9987260395648226,0.9987030110127231,0.029666646167957087,0.012126562837593077,0.40876082752795173,0.6060328081650189,0.029666646167957087,0.020009746459619213,0.001312910073786729,0.0001918931117609596,0.9998081068882391,0.029852846454669367,0.012316128945476167,0.02019779983886649,0.41256129341561554,0,0,embed,0.0013131620605407724
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,2048,248320,16,978,0.4775390625,4007936,4007936,1.0,0.9986870899262132,0.998713360923914,0.9987133610282297,0.9987508304856821,0.9987095412054776,0.04854906725262002,0.01710039378374742,0.3522290901031589,0.8546032213979807,0.04854906725262002,0.020009746459619213,0.001312910073786729,0.0001918931117609596,0.9998081068882391,0.04873164413279279,0.017289005447732878,0.02019779983886649,0.3547798510680385,0,0,embed,0.0013131620605407724
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,2048,248320,32,1956,0.955078125,8013824,8013824,1.0,0.9986870899262132,0.998713360923914,0.9987133610282297,0.9987924269645033,0.9987133465778721,0.08023172370539308,0.019998819556017705,0.2492632419247576,0.9994539209368015,0.08023172370539308,0.020009746459619213,0.001312910073786729,0.0001918931117609596,0.9998081068882391,0.08040822090203027,0.020186875032062516,0.02019779983886649,0.25105486485838674,0,0,embed,0.0013131620605407724
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,2048,248320,64,2048,1.0,16025600,8390656,0.5235782747603834,0.9986870899262132,0.998713360923914,0.9987133610282297,0.9988603029123645,0.998713360923914,0.13193057895550525,0.020009746459619213,0.1516687535068551,1.0,0.13193057895550525,0.020009746459619213,0.001312910073786729,0.0001918931117609596,0.9998081068882391,0.13209715549793402,0.02019779983886649,0.02019779983886649,0.1529010958845543,0,0,embed,0.0013131620605407724
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,2048,248320,128,2048,1.0,32049152,8390656,0.2618058661895329,0.9986870899262132,0.998713360923914,0.9987133610282297,0.9989611405228208,0.998713360923914,0.20873523791099882,0.020009746459619213,0.09586185188411278,1.0,0.20873523791099882,0.020009746459619213,0.001312910073786729,0.0001918931117609596,0.9998081068882391,0.2088870761684229,0.02019779983886649,0.02019779983886649,0.09669243406222637,0,0,embed,0.0013131620605407724
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,1,49,0.019140625,253440,253440,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9968543743630769,0.9969839422286608,0.019837492091447625,0.06021024420294635,3.035174200719873,0.5016715876749689,0.019837492091447625,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.048945960218547815,0.08811973873275147,0.14615255420142984,1.800347533060736,1,1,embed,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,2,98,0.03828125,504320,504320,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9968854537196801,0.9970228231530374,0.029521676933657752,0.07232536174884678,2.449906958584335,0.6026147134599217,0.029521676933657752,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.05834254807195053,0.09987506643758422,0.14615255420142984,1.711873576629084,1,1,embed,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,4,196,0.0765625,1006080,1006080,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969226392016549,0.9970633013638169,0.04110850241042607,0.08493818640532431,2.0661951038085498,0.7077047335095572,0.04110850241042607,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.0695852727109869,0.11211332054933731,0.14615255420142984,1.6111644918743793,1,1,embed,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,8,392,0.153125,2009600,2009600,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969774893218349,0.9971026069164427,0.05819954805923765,0.09718561616433104,1.6698689148824992,0.8097502842870758,0.05819954805923765,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.08616875542659795,0.123997031112902,0.14615255420142984,1.439002228812829,1,1,embed,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,16,784,0.30625,4016640,4016640,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9970567849430739,0.9971389182062153,0.08290769961658803,0.10850004736398368,1.3086848129395592,0.9040220936562062,0.08290769961658803,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.11014313433269549,0.1349754509294483,0.14615255420142984,1.2254549659150333,1,1,embed,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,32,1568,0.6125,8030720,8030720,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9971754825212555,0.997167588495601,0.11989332007552757,0.11743357792053412,0.9794839099172171,0.9784562454716575,0.11989332007552757,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.1460303708546823,0.14364367712333473,0.14615255420142984,0.9836561824956084,0,0,embed,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,64,2560,1.0,16058880,13109760,0.8163558106169297,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9973480902260075,0.997175886644525,0.17367708848968894,0.12001924303107303,0.6910482210104442,1.0,0.17367708848968894,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.19821689075545224,0.14615255420142984,0.14615255420142984,0.7373365289123813,0,0,embed,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,2560,248320,128,2560,1.0,32115200,13109760,0.4082104424073336,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9975990501168492,0.997175886644525,0.251875038399759,0.12001924303107303,0.4765031254926763,1.0,0.251875038399759,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.27409254970438485,0.14615255420142984,0.14615255420142984,0.5332233742181564,0,0,embed,0.003307515141459234
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,4096,248320,1,30,0.00732421875,256512,249856,0.9740518962075848,0.9985479709321446,0.9985904528687036,0.99859045379887,0.9985549353767423,0.9985504200409366,0.0047963534283812755,0.0016866802781283134,0.35165888071295703,0.05765059200215466,0.0047963534283812755,0.029256946365186928,0.0014520290678553445,0.00014351091645313038,0.9998564890835469,0.004939176015758266,0.0018299491375489661,0.029396258590454572,0.37049684637894625,0,0,embed,0.0014522374797869763
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,4096,248320,2,61,0.014892578125,508928,503808,0.9899396378269618,0.9985479709321446,0.9985904528687036,0.99859045379887,0.9985602103215148,0.9985519868921477,0.00842916277716314,0.0027657573061442633,0.3281176766021699,0.09453335531404808,0.00842916277716314,0.029256946365186928,0.0014520290678553445,0.00014351091645313038,0.9998564890835469,0.008571464016741186,0.002908871306231702,0.029396258590454572,0.33936691568094984,0,0,embed,0.0014522374797869763
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,4096,248320,4,123,0.030029296875,1013760,1011712,0.997979797979798,0.9985479709321446,0.9985904528687036,0.99859045379887,0.9985680616447835,0.9985545566630637,0.013836301960886,0.004535536557011478,0.32779976686205886,0.15502426331164723,0.013836301960886,0.029256946365186928,0.0014520290678553445,0.00014351091645313038,0.9998564890835469,0.0139778272169644,0.004678396574456706,0.029396258590454572,0.33470127379874176,0,0,embed,0.0014522374797869763
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,4096,248320,8,246,0.06005859375,2023424,2019328,0.9979757085020243,0.9985479709321446,0.9985904528687036,0.99859045379887,0.9985798554432772,0.9985587379204305,0.021958590112593924,0.00741513274371341,0.3376871058520558,0.25344862212061664,0.021958590112593924,0.029256946365186928,0.0014520290678553445,0.00014351091645313038,0.9998564890835469,0.02209894973165598,0.007557579507670869,0.029396258590454572,0.3419881758835307,0,0,embed,0.0014522374797869763
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,4096,248320,16,493,0.120361328125,4042752,4042752,1.0,0.9985479709321446,0.9985904528687036,0.99859045379887,0.9985986008594855,0.9985653636877239,0.03486839792790301,0.01197824200923109,0.3435271684692358,0.4094153183219454,0.03486839792790301,0.029256946365186928,0.0014520290678553445,0.00014351091645313038,0.9998564890835469,0.03500690484861425,0.012120033917195978,0.029396258590454572,0.3462183809053816,0,0,embed,0.0014522374797869763
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,4096,248320,32,986,0.24072265625,8081408,8081408,1.0,0.9985479709321446,0.9985904528687036,0.99859045379887,0.9986287851676696,0.9985747413689171,0.055656072811506016,0.01843657084082423,0.33125892484840863,0.6301604620898527,0.055656072811506016,0.029256946365186928,0.0014520290678553445,0.00014351091645313038,0.9998564890835469,0.05579159647394378,0.01857743590809974,0.029396258590454572,0.33297910585469476,0,0,embed,0.0014522374797869763
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,4096,248320,64,1972,0.4814453125,16158720,16158720,1.0,0.9985479709321446,0.9985904528687036,0.99859045379887,0.9986774232237845,0.998585235104651,0.08915268606232425,0.025663516889088647,0.28786027681934306,0.8771768785694555,0.08915268606232425,0.029256946365186928,0.0014520290678553445,0.00014351091645313038,0.9998564890835469,0.08928340259509632,0.025803344810713613,0.029396258590454572,0.28900494448820213,0,0,embed,0.0014522374797869763
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,4096,248320,128,3944,0.962890625,32313344,32313344,1.0,0.9985479709321446,0.9985904528687036,0.99859045379887,0.9987501133770065,0.9985904497284933,0.13921377287604297,0.02925478372919836,0.21014288403236545,0.9999260812812939,0.13921377287604297,0.029256946365186928,0.0014520290678553445,0.00014351091645313038,0.9998564890835469,0.13933730509636774,0.029394096264827876,0.029396258590454572,0.21095639997126744,0,0,embed,0.0014522374797869763
