model_a,model_b,matrix_kind,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw,raw_delta_over_Yc_energy
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,lm_head,2048,248320,64,2048,1.0,16025600,8390656,0.5235782747603834,0.9985144613508695,0.9988217800160366,0.9988217804952013,0.9988773557830055,0.9988217800160366,0.24428474637695935,0.20687355751194766,0.8468541756296075,1.0,0.24428474637695935,0.20687355751194766,0.00148553864913053,0.0367070283353046,0.9632929716646953,0.2720248076051222,0.2359868723098359,0.2359868723098359,0.867519673618886,0,0,0.0015421462554256222
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,lm_head,2048,248320,128,2048,1.0,32049152,8390656,0.2618058661895329,0.9985144613508695,0.9988217800160366,0.9988217804952013,0.9990005681166128,0.9988217800160366,0.3272259298186237,0.20687355751194766,0.6322040482140718,1.0,0.3272259298186237,0.20687355751194766,0.00148553864913053,0.0367070283353046,0.9632929716646953,0.35192146667602964,0.2359868723098359,0.2359868723098359,0.6705668583925279,0,0,0.0015421462554256222
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,lm_head,2560,248320,1,49,0.019140625,253440,253440,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9968543743630769,0.9969839422286608,0.019837492091447625,0.06021024420294635,3.035174200719873,0.5016715876749689,0.019837492091447625,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.048945960218547815,0.08811973873275147,0.14615255420142984,1.800347533060736,1,1,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,lm_head,2560,248320,2,98,0.03828125,504320,504320,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9968854537196801,0.9970228231530374,0.029521676933657752,0.07232536174884678,2.449906958584335,0.6026147134599217,0.029521676933657752,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.05834254807195053,0.09987506643758422,0.14615255420142984,1.711873576629084,1,1,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,lm_head,2560,248320,4,196,0.0765625,1006080,1006080,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969226392016549,0.9970633013638169,0.04110850241042607,0.08493818640532431,2.0661951038085498,0.7077047335095572,0.04110850241042607,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.0695852727109869,0.11211332054933731,0.14615255420142984,1.6111644918743793,1,1,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,lm_head,2560,248320,8,392,0.153125,2009600,2009600,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9969774893218349,0.9971026069164427,0.05819954805923765,0.09718561616433104,1.6698689148824992,0.8097502842870758,0.05819954805923765,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.08616875542659795,0.123997031112902,0.14615255420142984,1.439002228812829,1,1,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,lm_head,2560,248320,16,784,0.30625,4016640,4016640,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9970567849430739,0.9971389182062153,0.08290769961658803,0.10850004736398368,1.3086848129395592,0.9040220936562062,0.08290769961658803,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.11014313433269549,0.1349754509294483,0.14615255420142984,1.2254549659150333,1,1,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,lm_head,2560,248320,32,1568,0.6125,8030720,8030720,1.0,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9971754825212555,0.997167588495601,0.11989332007552757,0.11743357792053412,0.9794839099172171,0.9784562454716575,0.11989332007552757,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.1460303708546823,0.14364367712333473,0.14615255420142984,0.9836561824956084,0,0,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,lm_head,2560,248320,64,2560,1.0,16058880,13109760,0.8163558106169297,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9973480902260075,0.997175886644525,0.17367708848968894,0.12001924303107303,0.6910482210104442,1.0,0.17367708848968894,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.19821689075545224,0.14615255420142984,0.14615255420142984,0.7373365289123813,0,0,0.003307515141459234
Qwen3.5-4B-Base,Qwen3.5-4B-Instruct,lm_head,2560,248320,128,2560,1.0,32115200,13109760,0.4082104424073336,0.9967907101000678,0.997175886644525,0.9971758936229157,0.9975990501168492,0.997175886644525,0.251875038399759,0.12001924303107303,0.4765031254926763,1.0,0.251875038399759,0.12001924303107303,0.0032092898999321936,0.029697593911453674,0.9703024060885463,0.27409254970438485,0.14615255420142984,0.14615255420142984,0.5332233742181564,0,0,0.003307515141459234
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,lm_head,4096,248320,1,30,0.00732421875,256512,249856,0.9740518962075848,0.9977631099964671,0.9982332054347849,0.9982332110536598,0.9978050726830341,0.9979744948995407,0.018759387587563906,0.09449946253042711,5.037449228517103,0.4496638040777031,0.018759387587563906,0.21015581346213347,0.0022368900035329075,0.037209425386355154,0.9627905746136448,0.05527078694118588,0.12819261721670566,0.2395454617879606,2.319355744891357,1,1,0.0023233401557036866
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,lm_head,4096,248320,2,61,0.014892578125,508928,503808,0.9899396378269618,0.9977631099964671,0.9982332054347849,0.9982332110536598,0.9978421518644044,0.9980254291699943,0.035335607836068095,0.11726958997217493,3.3187370234643145,0.5580125909450748,0.035335607836068095,0.21015581346213347,0.0022368900035329075,0.037209425386355154,0.9627905746136448,0.07123021555916556,0.15011548130037197,0.2395454617879606,2.107469142441137,1,1,0.0023233401557036866
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,lm_head,4096,248320,4,123,0.030029296875,1013760,1011712,0.997979797979798,0.9977631099964671,0.9982332054347849,0.9982332110536598,0.9978887064455058,0.9980735850495086,0.05614779843455855,0.13879763982633997,2.472005024170477,0.6604511078697757,0.05614779843455855,0.21015581346213347,0.0022368900035329075,0.037209425386355154,0.9627905746136448,0.09126799650445488,0.17084248478977473,0.2395454617879606,1.8718772333458173,1,1,0.0023233401557036866
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,lm_head,4096,248320,8,246,0.06005859375,2023424,2019328,0.9979757085020243,0.9977631099964671,0.9982332054347849,0.9982332110536598,0.9979450638717057,0.9981185015943825,0.08134234358916324,0.15887754755671799,1.95319609131454,0.75599882267994,0.08134234358916324,0.21015581346213347,0.0022368900035329075,0.037209425386355154,0.9627905746136448,0.11552506711098617,0.19017523069169434,0.2395454617879606,1.646181521011288,1,1,0.0023233401557036866
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,lm_head,4096,248320,16,493,0.120361328125,4042752,4042752,1.0,0.9977631099964671,0.9982332054347849,0.9982332110536598,0.9980188737364026,0.998158067266353,0.11433898829694208,0.1765653515649448,1.5442269884914392,0.8401640128635266,0.11433898829694208,0.21015581346213347,0.0022368900035329075,0.037209425386355154,0.9627905746136448,0.14729392562951082,0.20720488167642856,0.2395454617879606,1.406744241426575,1,1,0.0023233401557036866
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,lm_head,4096,248320,32,986,0.24072265625,8081408,8081408,1.0,0.9977631099964671,0.9982332054347849,0.9982332110536598,0.9981158741249753,0.9981922621970101,0.1577029393269098,0.19185216969327334,1.216541495752175,0.9129044137903036,0.1577029393269098,0.21015581346213347,0.0022368900035329075,0.037209425386355154,0.9627905746136448,0.1890443289591714,0.2219228860862163,0.2395454617879606,1.17391982773599,1,1,0.0023233401557036866
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,lm_head,4096,248320,64,1972,0.4814453125,16158720,16158720,1.0,0.9977631099964671,0.9982332054347849,0.9982332110536598,0.9982418063774045,0.998219864359868,0.21400085841560224,0.2041916959168462,0.9541629759273859,0.9716204969682558,0.21400085841560224,0.21015581346213347,0.0022368900035329075,0.037209425386355154,0.9627905746136448,0.24324743482812608,0.23380326562947013,0.2395454617879606,0.9611746401135576,0,0,0.0023233401557036866
Qwen3.5-9B-Base,Qwen3.5-9B-Instruct,lm_head,4096,248320,128,3944,0.962890625,32313344,32313344,1.0,0.9977631099964671,0.9982332054347849,0.9982332110536598,0.9984028196302278,0.9982331724798066,0.2859817124446678,0.21014108096377782,0.7348060096830011,0.999929897259976,0.2859817124446678,0.21015581346213347,0.0022368900035329075,0.037209425386355154,0.9627905746136448,0.31254992263995096,0.23953127747740327,0.2395454617879606,0.7663776572209772,0,0,0.0023233401557036866
