model_a,model_b,matrix_kind,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,82,2048,1.0,12628736,8390656,0.664409803166366,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998257584586157,0.9997321509213508,0.7097422049658514,0.5538074195570127,0.7802937681910275,1.0,0.7097422049658514,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7437970217526528,0.6061574574839129,0.6061574574839129,0.814950100305038,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,83,2048,1.0,12782720,8390656,0.6564061483002053,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998261554075987,0.9997321509213508,0.7104034567868841,0.5538074195570127,0.7795674616532039,1.0,0.7104034567868841,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.744380691472531,0.6061574574839129,0.6061574574839129,0.8143110970339847,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,84,2048,1.0,12936704,8390656,0.6485930264772233,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998265486873429,0.9997321509213508,0.7110585962587652,0.5538074195570127,0.7788492009953476,1.0,0.7110585962587652,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7449589659813813,0.6061574574839129,0.6061574574839129,0.8136789879230241,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,85,2048,1.0,13090688,8390656,0.6409637140538373,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998269373581653,0.9997321509213508,0.7117060580237851,0.5538074195570127,0.778140656965582,1.0,0.7117060580237851,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7455304635788184,0.6061574574839129,0.6061574574839129,0.813055250048584,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,86,2048,1.0,13244672,8390656,0.633511800065717,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998273240153812,0.9997321509213508,0.7123501654508558,0.5538074195570127,0.777437061738451,1.0,0.7123501654508558,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7460990003897155,0.6061574574839129,0.6061574574839129,0.8124356917343329,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,87,2048,1.0,13398656,8390656,0.6262311682604583,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998277070481052,0.9997321509213508,0.7129882350696182,0.5538074195570127,0.7767413153779984,1.0,0.7129882350696182,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.746662207784841,0.6061574574839129,0.6061574574839129,0.8118228713921783,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,88,2048,1.0,13552640,8390656,0.619115980355119,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998280866800713,0.9997321509213508,0.7136206395842887,0.5538074195570127,0.7760529738596501,1.0,0.7136206395842887,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7472204147404771,0.6061574574839129,0.6061574574839129,0.8112164035219008,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,89,2048,1.0,13706624,8390656,0.6121606604222892,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998284597790027,0.9997321509213508,0.7142421611358355,0.5538074195570127,0.7753776655753719,1.0,0.7142421611358355,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.747769015588673,0.6061574574839129,0.6061574574839129,0.810621254488222,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,90,2048,1.0,13860608,8390656,0.6053598803169384,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998288321172382,0.9997321509213508,0.714862415493046,0.5538074195570127,0.7747049048243047,1.0,0.714862415493046,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7483164979175094,0.6061574574839129,0.6061574574839129,0.8100281888355916,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,91,2048,1.0,14014592,8390656,0.5987085460639882,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998292024866139,0.9997321509213508,0.7154793900531506,0.5538074195570127,0.7740368587219154,1.0,0.7154793900531506,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7488610852550625,0.6061574574839129,0.6061574574839129,0.809439119509669,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,92,2048,1.0,14168576,8390656,0.5922017851335236,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998295714240917,0.9997321509213508,0.7160939793062693,0.5538074195570127,0.7733725398634479,1.0,0.7160939793062693,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7494035671444095,0.6061574574839129,0.6061574574839129,0.8088531787934589,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,93,2048,1.0,14322560,8390656,0.5858349345368425,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998299354841667,0.9997321509213508,0.7167004436074668,0.5538074195570127,0.7727181202364796,1.0,0.7167004436074668,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7499388773508044,0.6061574574839129,0.6061574574839129,0.8082758152573629,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,94,2048,1.0,14476544,8390656,0.5796035296822225,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998302957407625,0.9997321509213508,0.7173005719369826,0.5538074195570127,0.7720716269074251,1.0,0.7173005719369826,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7504685949604021,0.6061574574839129,0.6061574574839129,0.8077052944712448,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,95,2048,1.0,14630528,8390656,0.5735032939344362,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998306537600177,0.9997321509213508,0.7178969732243328,0.5538074195570127,0.771430219394386,1.0,0.7178969732243328,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7509950228071777,0.6061574574839129,0.6061574574839129,0.8071391142089465,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,96,2048,1.0,14784512,8390656,0.5675301288267073,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998310111528175,0.9997321509213508,0.7184923309398765,0.5538074195570127,0.7707909962414831,1.0,0.7184923309398765,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7515205295203631,0.6061574574839129,0.6061574574839129,0.8065747157576333,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,97,2048,1.0,14938496,8390656,0.5616801048780279,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998313651896062,0.9997321509213508,0.7190820980921718,0.5538074195570127,0.7701588191756454,1.0,0.7190820980921718,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7520411015893156,0.6061574574839129,0.6061574574839129,0.8060163948524868,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,98,2048,1.0,15092480,8390656,0.5559494529726062,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.999831718778927,0.9997321509213508,0.719671119836034,0.5538074195570127,0.7695284752890865,1.0,0.719671119836034,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7525610157057038,0.6061574574839129,0.6061574574839129,0.8054595505661386,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,99,2048,1.0,15246464,8390656,0.550334556261701,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998320695491983,0.9997321509213508,0.7202554455067675,0.5538074195570127,0.768904175611414,1.0,0.7202554455067675,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7530767847209361,0.6061574574839129,0.6061574574839129,0.8049079055179396,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,100,2048,1.0,15400448,8390656,0.5448319425512816,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.999832415218333,0.9997321509213508,0.7208312735213631,0.5538074195570127,0.7682899450957293,1.0,0.7208312735213631,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7535850530769342,0.6061574574839129,0.6061574574839129,0.8043650215844046,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,101,2048,1.0,15554432,8390656,0.5394382771418461,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998327596793036,0.9997321509213508,0.7214050889331893,0.5538074195570127,0.7676788368321337,1.0,0.7214050889331893,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7540915449610086,0.6061574574839129,0.6061574574839129,0.8038247630998901,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,102,2048,1.0,15708416,8390656,0.5341503560893728,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.999833101097491,0.9997321509213508,0.7219738355676703,0.5538074195570127,0.7670740853393497,1.0,0.7219738355676703,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.754593562767645,0.6061574574839129,0.6061574574839129,0.8032899926427829,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,103,2048,1.0,15862400,8390656,0.5289650998587856,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998334396966292,0.9997321509213508,0.7225378861290225,0.5538074195570127,0.7664752675102219,1.0,0.7225378861290225,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7550914354731257,0.6061574574839129,0.6061574574839129,0.8027603400164462,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,104,2048,1.0,16016384,8390656,0.5238795473435203,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998337767296288,0.9997321509213508,0.7230993277608586,0.5538074195570127,0.765880147160317,1.0,0.7230993277608586,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.755587005344631,0.6061574574839129,0.6061574574839129,0.8022338303812389,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,105,2048,1.0,16170368,8390656,0.5188908502267852,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998341130914262,0.9997321509213508,0.7236596512800452,0.5538074195570127,0.76528713266991,1.0,0.7236596512800452,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7560815882872898,0.6061574574839129,0.6061574574839129,0.8017090574272655,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,106,2048,1.0,16324352,8390656,0.5139962676619568,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998344464999339,0.9997321509213508,0.724215055103573,0.5538074195570127,0.7647002304830717,1.0,0.724215055103573,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7565718287430234,0.6061574574839129,0.6061574574839129,0.8011895691265553,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,107,2048,1.0,16478336,8390656,0.5091931612512332,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998347758364816,0.9997321509213508,0.7247636757103594,0.5538074195570127,0.76412137930921,1.0,0.7247636757103594,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7570560818304212,0.6061574574839129,0.6061574574839129,0.8006770859278174,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,108,2048,1.0,16632320,8390656,0.5044789903032169,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998351032936632,0.9997321509213508,0.7253091656017265,0.5538074195570127,0.7635466995616502,1.0,0.7253091656017265,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7575375715170484,0.6061574574839129,0.6061574574839129,0.8001681768338158,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,109,2048,1.0,16786304,8390656,0.49985130735151706,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998354290504659,0.9997321509213508,0.7258518229410478,0.5538074195570127,0.762975860986426,1.0,0.7258518229410478,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7580165609839308,0.6061574574839129,0.6061574574839129,0.7996625518274961,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,110,2048,1.0,16940288,8390656,0.495307753917761,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998357536885981,0.9997321509213508,0.7263926167592861,0.5538074195570127,0.7624078312190979,1.0,0.7263926167592861,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7584939055694022,0.6061574574839129,0.6061574574839129,0.7991592984901703,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,111,2048,1.0,17094272,8390656,0.4908460565036054,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.999836074836479,0.9997321509213508,0.7269275963917461,0.5538074195570127,0.7618467400411667,1.0,0.7269275963917461,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7589661181248714,0.6061574574839129,0.6061574574839129,0.798662078593847,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,112,2048,1.0,17248256,8390656,0.4864640227974353,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998363934785383,0.9997321509213508,0.7274584017369805,0.5538074195570127,0.7612908425205694,1.0,0.7274584017369805,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7594346461459799,0.6061574574839129,0.6061574574839129,0.7981693494760526,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,113,2048,1.0,17402240,8390656,0.48215953808245376,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998367113599016,0.9997321509213508,0.7279879398878787,0.5538074195570127,0.7607370798509486,1.0,0.7279879398878787,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.759902055647729,0.6061574574839129,0.6061574574839129,0.7976784020767433,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,114,2048,1.0,17556224,8390656,0.4779305618337975,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998370265564562,0.9997321509213508,0.7285130055881779,0.5538074195570127,0.7601887890935956,1.0,0.7285130055881779,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7603655174340915,0.6061574574839129,0.6061574574839129,0.7971921971546463,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,115,2048,1.0,17710208,8390656,0.47377512449317366,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998373388892149,0.9997321509213508,0.7290333006745052,0.5538074195570127,0.7596462590181098,1.0,0.7290333006745052,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7608247683240421,0.6061574574839129,0.6061574574839129,0.7967109940691954,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,116,2048,1.0,17864192,8390656,0.46969132441030637,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998376506850116,0.9997321509213508,0.7295527012707127,0.5538074195570127,0.7591054334970014,1.0,0.7295527012707127,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7612832296709153,0.6061574574839129,0.6061574574839129,0.7962311973507421,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,117,2048,1.0,18018176,8390656,0.46567732494121494,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998379591247974,0.9997321509213508,0.7300665113036716,0.5538074195570127,0.7585711862992934,1.0,0.7300665113036716,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7617367563735554,0.6061574574839129,0.6061574574839129,0.7957571331724651,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,118,2048,1.0,18172160,8390656,0.46173135169401985,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998382665354065,0.9997321509213508,0.7305786068972344,0.5538074195570127,0.7580394694405733,1.0,0.7305786068972344,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7621887697852976,0.6061574574839129,0.6061574574839129,0.7952852121590069,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,119,2048,1.0,18326144,8390656,0.45785168991360103,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998385721113962,0.9997321509213508,0.7310876463162214,0.5538074195570127,0.7575116640905069,1.0,0.7310876463162214,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7626380855915257,0.6061574574839129,0.6061574574839129,0.7948166619737571,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,120,2048,1.0,18480128,8390656,0.4540366819970078,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998388751368176,0.9997321509213508,0.7315924369071394,0.5538074195570127,0.7569889895230112,1.0,0.7315924369071394,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7630836510681366,0.6061574574839129,0.6061574574839129,0.7943525675532898,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,121,2048,1.0,18634112,8390656,0.45028472513205886,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998391775805303,0.9997321509213508,0.7320962584670944,0.5538074195570127,0.7564680370264517,1.0,0.7320962584670944,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7635283612064139,0.6061574574839129,0.6061574574839129,0.7938899041368328,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,122,2048,1.0,18788096,8390656,0.4465942690520636,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998394792635472,0.9997321509213508,0.7325988128327131,0.5538074195570127,0.7559491086473725,1.0,0.7325988128327131,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7639719528253317,0.6061574574839129,0.6061574574839129,0.7934289410000105,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,123,2048,1.0,18942080,8390656,0.44296381390005746,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.999839779290932,0.9997321509213508,0.7330986091871291,0.5538074195570127,0.7554337337661612,1.0,0.7330986091871291,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7644131100197612,0.6061574574839129,0.6061574574839129,0.7929710382233539,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,124,2048,1.0,19096064,8390656,0.4393919081963697,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998400781548997,0.9997321509213508,0.733596467479619,0.5538074195570127,0.7549210555221202,1.0,0.733596467479619,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7648525565375233,0.6061574574839129,0.6061574574839129,0.7925154362142414,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,125,2048,1.0,19250048,8390656,0.4358771469037376,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998403747815268,0.9997321509213508,0.7340905987299433,0.5538074195570127,0.7544129028694276,1.0,0.7340905987299433,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7652887132924634,0.6061574574839129,0.6061574574839129,0.7920637622840039,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,126,2048,1.0,19404032,8390656,0.4324181695845482,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998406698420153,0.9997321509213508,0.7345821210507516,0.5538074195570127,0.7539081114101206,1.0,0.7345821210507516,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7657225672134281,0.6061574574839129,0.6061574574839129,0.7916149835962194,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,127,2048,1.0,19558016,8390656,0.42901365864513047,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998409632916185,0.9997321509213508,0.7350709599012006,0.5538074195570127,0.7534067454269298,1.0,0.7350709599012006,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.766154052505161,0.6061574574839129,0.6061574574839129,0.7911691591291683,0,0
Qwen2.5-3B,Qwen2.5-3B-Instruct,lm_head,2048,151936,128,2048,1.0,19712000,8390656,0.4256623376623377,0.9993997007337432,0.9997321509213508,0.9997321531880566,0.9998412552198301,0.9997321509213508,0.735557264362977,0.5538074195570127,0.7529086400045725,1.0,0.735557264362977,0.5538074195570127,0.0006002992662567704,0.11732610585977511,0.8826738941402249,0.7665833007581748,0.6061574574839129,0.6061574574839129,0.7907261440268843,0,0
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,1,15,0.0029296875,162304,158720,0.9779179810725552,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9996145518926767,0.9996471980713039,0.319090025289624,0.3767608459293374,1.180735266128636,0.7745603654546157,0.319090025289624,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.4265896100686395,0.4751555717653315,0.567501260885796,1.113847033660472,1,1
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,2,30,0.005859375,319488,312320,0.9775641025641025,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9996330926141128,0.999660065629651,0.35184297419323496,0.3994919183158175,1.13542673185912,0.8212918343030254,0.35184297419323496,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.45417164278920574,0.49429794530191185,0.567501260885796,1.08835052374974,1,1
Qwen2.5-14B,Qwen2.5-14B-Instruct,lm_head,5120,152064,3,46,0.008984375,476672,476160,0.9989258861439313,0.9994339220724631,0.9997092731081639,0.9997092801728646,0.9996459657212576,0.9996677173009788,0.37458384875954936,0.4130089112164822,1.102580670747495,0.8490806214716102,0.37458384875954936,0.4864189580733371,0.0005660779275369471,0.1578763548363942,0.8421236451636058,0.4733222709731988,0.5056809246350702,0.567501260885796,1.0683649505765676,1,1
